724050,"WASHINGTON DC REAGAN AP",VA,-5.0,38.867,-77.033,3
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/04/1997,13:00,670,1415,387,1,11,464,1,16,167,1,11,407,1,11,460,1,16,188,1,11,346,1,22,5,A,7,5,E,9,22.6,A,7,11.7,A,7,50,A,7,1009,A,7,170,A,7,3.1,A,7,19200,A,7,77777,A,7,2.3,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/04/1997,14:00,616,1415,408,1,11,708,1,16,100,1,11,429,1,11,684,1,16,130,1,11,203,1,22,5,A,7,5,E,9,21.4,A,7,11.0,A,7,51,A,7,1008,A,7,160,A,7,4.6,A,7,19200,A,7,77777,A,7,2.3,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/04/1997,15:00,498,1415,297,1,11,602,1,16,85,1,11,309,1,11,555,1,16,113,1,11,163,1,22,2,A,7,2,E,9,20.8,A,7,11.2,A,7,54,A,7,1008,A,7,160,A,7,5.2,A,7,24000,A,7,77777,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/04/1997,16:00,323,1415,134,1,11,411,1,16,41,1,11,142,1,11,337,1,16,65,1,11,79,1,22,3,A,7,3,E,9,19.3,A,7,11.0,A,7,59,A,7,1008,A,7,170,A,7,4.1,A,7,24000,A,7,77777,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/04/1997,17:00,106,1380,36,1,11,213,1,16,20,1,11,39,1,11,110,1,16,30,1,11,36,1,22,2,A,7,2,E,9,18.1,A,7,10.9,A,7,63,A,7,1008,A,7,160,A,7,4.1,A,7,19200,A,7,77777,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/04/1997,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,16.4,A,7,10.5,A,7,68,A,7,1008,A,7,140,A,7,2.1,A,7,19200,A,7,77777,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/04/1997,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,14.7,A,7,11.3,A,7,80,A,7,1009,A,7,40,A,7,3.6,A,7,19200,A,7,77777,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/04/1997,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,E,9,12.4,A,7,10.6,A,7,89,A,7,1008,A,7,50,A,7,3.1,A,7,16000,A,7,2743,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/04/1997,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,13.1,A,7,11.5,A,7,90,A,7,1008,A,7,40,A,7,3.6,A,7,14400,A,7,3048,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/04/1997,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,E,9,10.9,A,7,10.0,A,7,94,A,7,1008,A,7,50,A,7,3.6,A,7,9600,A,7,77777,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/04/1997,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,E,9,10.9,A,7,10.4,A,7,97,A,7,1007,A,7,50,A,7,3.1,A,7,6400,A,7,77777,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/04/1997,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,10.2,A,7,10.0,A,7,99,A,7,1005,A,7,50,A,7,4.1,A,7,6400,A,7,77777,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,10.0,A,7,10.0,A,7,100,A,7,1005,A,7,40,A,7,4.1,A,7,2400,A,7,61,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,10.0,A,7,10.0,A,7,100,A,7,1004,A,7,40,A,7,4.1,A,7,400,A,7,60,A,7,2.5,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,10.1,A,7,10.1,A,7,100,A,7,1006,A,7,40,A,7,2.6,A,7,400,A,7,61,A,7,2.5,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,9.9,A,7,9.9,A,7,100,A,7,1003,A,7,50,A,7,3.6,A,7,400,A,7,61,A,7,2.5,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,E,9,9.7,A,7,9.7,A,7,100,A,7,1001,A,7,10,A,7,3.6,A,7,800,A,7,183,A,7,2.5,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,10.8,A,7,10.8,A,7,100,A,7,1001,A,7,220,A,7,2.6,A,7,6400,A,7,2896,A,7,2.5,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,E,9,12.8,A,7,12.8,A,7,100,A,7,1000,A,7,180,A,7,5.2,A,7,8000,A,7,3048,A,7,2.5,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,08:00,31,743,6,1,11,22,1,16,5,1,11,7,1,11,6,1,16,7,1,11,8,1,22,9,A,7,9,E,9,12.6,A,7,12.6,A,7,100,A,7,1000,A,7,170,A,7,4.6,A,7,8000,A,7,3048,A,7,2.5,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,09:00,230,1415,51,1,11,0,1,16,51,1,11,57,1,11,0,1,16,57,1,11,177,1,22,10,A,7,10,E,9,15.3,A,7,14.7,A,7,96,A,7,1000,A,7,180,A,7,6.2,A,7,8000,A,7,3048,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,10:00,427,1415,86,1,11,0,1,16,86,1,11,99,1,11,0,1,16,99,1,11,335,1,22,10,A,7,10,E,9,17.0,A,7,16.0,A,7,94,A,7,1000,A,7,180,A,7,6.7,A,7,9700,A,7,1500,A,7,2.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,11:00,573,1415,121,1,11,0,1,16,121,1,11,140,1,11,0,1,16,140,1,11,495,1,22,10,A,7,10,E,9,14.7,A,7,14.1,A,7,96,A,7,999,A,7,180,A,7,6.2,A,7,8000,A,7,1676,A,7,2.3,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,12:00,656,1415,146,1,11,85,1,16,107,1,11,166,1,11,87,1,16,125,1,11,260,1,22,9,A,7,9,E,9,16.0,A,7,14.6,A,7,91,A,7,997,A,7,170,A,7,6.7,A,7,16000,A,7,2743,A,7,2.3,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,13:00,672,1415,187,1,11,31,1,16,172,1,11,205,1,11,31,1,16,191,1,11,522,1,22,9,A,7,9,E,9,18.9,A,7,14.1,A,7,74,A,7,997,A,7,230,A,7,7.7,A,7,11200,A,7,2134,A,7,2.2,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,14:00,619,1415,402,1,11,716,1,16,88,1,11,426,1,11,696,1,16,119,1,11,182,1,22,2,A,7,2,E,9,21.4,A,7,12.7,A,7,58,A,7,996,A,7,260,A,7,5.7,A,7,24000,A,7,77777,A,7,2.2,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,15:00,501,1415,209,1,11,98,1,16,174,1,11,229,1,11,93,1,16,195,1,11,450,1,22,5,A,7,5,E,9,21.5,A,7,11.5,A,7,53,A,7,996,A,7,240,A,7,8.2,A,7,24000,A,7,77777,A,7,2.1,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,16:00,326,1415,91,1,11,21,1,16,86,1,11,100,1,11,18,1,16,95,1,11,218,1,22,9,A,7,9,E,9,20.3,A,7,11.6,A,7,57,A,7,997,A,7,200,A,7,6.2,A,7,24000,A,7,2286,A,7,2.1,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,17:00,109,1403,40,1,11,9,1,16,39,1,11,43,1,11,0,1,16,43,1,11,112,1,22,9,A,7,9,E,9,18.4,A,7,11.7,A,7,65,A,7,997,A,7,200,A,7,5.2,A,7,24000,A,7,4572,A,7,2.0,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,E,9,14.9,A,7,10.8,A,7,76,A,7,997,A,7,170,A,7,4.6,A,7,19200,A,7,77777,A,7,2.0,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,E,9,13.7,A,7,10.3,A,7,80,A,7,998,A,7,190,A,7,4.1,A,7,19200,A,7,77777,A,7,2.0,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,E,9,14.9,A,7,11.0,A,7,77,A,7,999,A,7,210,A,7,5.2,A,7,19200,A,7,77777,A,7,1.9,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,E,9,15.6,A,7,10.8,A,7,73,A,7,999,A,7,250,A,7,2.1,A,7,19200,A,7,77777,A,7,1.9,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,15.0,A,7,10.0,A,7,72,A,7,1000,A,7,290,A,7,3.1,A,7,19200,A,7,77777,A,7,1.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,E,9,15.5,A,7,3.3,A,7,44,A,7,1001,A,7,310,A,7,3.6,A,7,19200,A,7,77777,A,7,1.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/05/1997,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,2,B,8,11.7,A,7,8.2,A,7,79,A,7,1001,A,7,170,A,7,2.6,A,7,24000,A,7,77777,A,7,1.7,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,13.3,A,7,1.3,A,7,44,A,7,1001,A,7,320,A,7,2.6,A,7,32000,A,7,77777,A,7,1.7,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,E,9,12.8,A,7,0.5,A,7,43,A,7,1002,A,7,310,A,7,3.1,A,7,32000,A,7,77777,A,7,1.6,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,E,9,12.8,A,7,-0.8,A,7,39,A,7,1003,A,7,280,A,7,5.7,A,7,32000,A,7,2896,A,7,1.6,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,B,8,6,B,8,11.8,A,7,-1.1,A,7,40,A,7,1005,A,7,290,A,7,2.6,A,7,32000,A,7,77777,A,7,1.5,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,E,9,10.0,A,7,-0.7,A,7,47,A,7,1003,A,7,260,A,7,5.2,A,7,32000,A,7,77777,A,7,1.5,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,E,9,9.9,A,7,-1.1,A,7,46,A,7,1005,A,7,270,A,7,5.2,A,7,32000,A,7,77777,A,7,1.5,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,E,9,9.2,A,7,-1.0,A,7,48,A,7,1005,A,7,240,A,7,4.6,A,7,32000,A,7,77777,A,7,1.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,08:00,31,743,6,1,11,15,1,16,5,1,11,7,1,11,4,1,16,6,1,11,8,1,22,5,A,7,5,E,9,9.2,A,7,-1.6,A,7,46,A,7,1006,A,7,230,A,7,2.6,A,7,19200,A,7,77777,A,7,1.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,09:00,231,1415,70,1,11,131,1,16,48,1,11,75,1,11,88,1,16,60,1,11,87,1,22,5,A,7,5,E,9,10.7,A,7,-2.1,A,7,40,A,7,1007,A,7,220,A,7,3.6,A,7,19200,A,7,77777,A,7,1.4,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,10:00,428,1415,195,1,11,338,1,16,93,1,11,206,1,11,300,1,16,115,1,11,173,1,22,5,A,7,5,E,9,11.2,A,7,-1.5,A,7,41,A,7,1008,A,7,230,A,7,4.6,A,7,24000,A,7,77777,A,7,1.3,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,11:00,574,1415,334,1,11,491,1,16,135,1,11,353,1,11,473,1,16,160,1,11,265,1,22,5,A,7,5,E,9,12.1,A,7,-2.7,A,7,35,A,7,1008,A,7,260,A,7,5.2,A,7,24000,A,7,77777,A,7,1.3,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,12:00,658,1415,431,1,11,590,1,16,157,1,11,456,1,11,584,1,16,183,1,11,322,1,22,3,A,7,3,E,9,13.5,A,7,-6.5,A,7,23,A,7,1007,A,7,310,A,7,6.7,A,7,24000,A,7,77777,A,7,1.3,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,13:00,675,1415,409,1,11,545,1,16,149,1,11,436,1,11,542,1,16,176,1,11,306,1,22,2,A,7,2,E,9,14.9,A,7,-4.9,A,7,24,A,7,1007,A,7,310,A,7,6.7,A,7,24000,A,7,77777,A,7,1.3,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,14:00,622,1415,417,1,11,751,1,16,86,1,11,430,1,11,720,1,16,112,1,11,169,1,22,0,A,7,0,E,9,15.2,A,7,-4.4,A,7,24,A,7,1006,A,7,310,A,7,5.7,A,7,24000,A,7,77777,A,7,1.2,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,15:00,505,1415,242,1,11,322,1,16,127,1,11,259,1,11,309,1,16,149,1,11,256,1,22,2,A,7,2,E,9,15.4,A,7,-5.2,A,7,23,A,7,1007,A,7,300,A,7,6.2,A,7,24000,A,7,77777,A,7,1.2,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,16:00,330,1415,159,1,11,318,1,16,85,1,11,165,1,11,255,1,16,105,1,11,158,1,22,5,A,7,5,E,9,15.1,A,7,-4.4,A,7,25,A,7,1007,A,7,310,A,7,6.7,A,7,24000,A,7,77777,A,7,1.2,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,17:00,113,1403,33,1,11,87,1,16,26,1,11,36,1,11,37,1,16,32,1,11,46,1,22,5,A,7,5,E,9,13.9,A,7,-5.5,A,7,24,A,7,1008,A,7,310,A,7,7.2,A,7,24000,A,7,77777,A,7,1.2,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,E,9,10.9,A,7,-3.4,A,7,35,A,7,1009,A,7,330,A,7,4.6,A,7,19200,A,7,77777,A,7,1.1,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,10.5,A,7,-3.3,A,7,37,A,7,1010,A,7,320,A,7,6.2,A,7,19200,A,7,77777,A,7,1.1,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,E,9,9.7,A,7,-3.5,A,7,38,A,7,1011,A,7,330,A,7,4.6,A,7,19200,A,7,77777,A,7,1.1,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,E,9,8.6,A,7,-4.0,A,7,39,A,7,1012,A,7,330,A,7,6.2,A,7,19200,A,7,77777,A,7,1.1,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,E,9,7.7,A,7,-4.6,A,7,40,A,7,1012,A,7,330,A,7,5.7,A,7,19200,A,7,77777,A,7,1.0,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,E,9,6.9,A,7,-4.6,A,7,42,A,7,1012,A,7,330,A,7,5.2,A,7,19200,A,7,77777,A,7,1.0,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/06/1997,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,4,B,8,6.4,A,7,-4.1,A,7,45,A,7,1012,A,7,330,A,7,6.2,A,7,24000,A,7,3658,A,7,1.0,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,3,E,9,6.1,A,7,-3.8,A,7,47,A,7,1012,A,7,330,A,7,5.2,A,7,32000,A,7,77777,A,7,1.0,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,5.9,A,7,-3.5,A,7,49,A,7,1012,A,7,330,A,7,5.2,A,7,32000,A,7,3658,A,7,0.9,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,5.6,A,7,-3.4,A,7,51,A,7,1012,A,7,330,A,7,5.2,A,7,32000,A,7,3658,A,7,0.9,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,5.1,A,7,-4.3,A,7,49,A,7,1013,A,7,330,A,7,9.3,A,7,32000,A,7,3658,A,7,0.9,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,4.7,A,7,-4.1,A,7,51,A,7,1013,A,7,320,A,7,6.2,A,7,32000,A,7,3658,A,7,0.9,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,4.1,A,7,-5.3,A,7,48,A,7,1015,A,7,330,A,7,5.2,A,7,32000,A,7,3658,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,3.8,A,7,-5.3,A,7,49,A,7,1015,A,7,310,A,7,6.7,A,7,32000,A,7,3658,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,08:00,31,743,7,1,11,12,1,16,6,1,11,8,1,11,5,1,16,7,1,11,12,1,22,9,A,7,7,E,9,3.2,A,7,-6.5,A,7,46,A,7,1015,A,7,310,A,7,7.2,A,7,24000,A,7,3658,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,09:00,232,1415,51,1,11,43,1,16,44,1,11,57,1,11,31,1,16,52,1,11,93,1,22,9,A,7,8,E,9,2.9,A,7,-7.3,A,7,44,A,7,1016,A,7,320,A,7,5.7,A,7,24000,A,7,3658,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,10:00,429,1415,149,1,11,227,1,16,80,1,11,163,1,11,207,1,16,100,1,11,149,1,22,9,A,7,7,E,9,3.1,A,7,-7.8,A,7,41,A,7,1017,A,7,320,A,7,5.7,A,7,19200,A,7,7620,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,11:00,576,1415,319,1,11,479,1,16,124,1,11,340,1,11,462,1,16,151,1,11,242,1,22,5,A,7,5,E,9,3.3,A,7,-8.4,A,7,39,A,7,1017,A,7,330,A,7,6.2,A,7,19200,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,12:00,661,1415,441,1,11,702,1,16,113,1,11,462,1,11,684,1,16,141,1,11,233,1,22,2,A,7,2,E,9,4.8,A,7,-9.1,A,7,33,A,7,1015,A,7,280,A,7,6.2,A,7,24000,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,13:00,678,1415,447,1,11,675,1,16,123,1,11,466,1,11,659,1,16,149,1,11,253,1,22,3,A,7,3,E,9,5.7,A,7,-8.9,A,7,31,A,7,1015,A,7,320,A,7,5.2,A,7,24000,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,14:00,626,1415,417,1,11,685,1,16,114,1,11,434,1,11,660,1,16,141,1,11,228,1,22,2,A,7,2,E,9,6.5,A,7,-9.2,A,7,29,A,7,1014,A,7,320,A,7,4.6,A,7,24000,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,15:00,508,1415,175,1,11,323,1,16,58,1,11,187,1,11,304,1,16,77,1,11,118,1,22,3,A,7,3,E,9,6.3,A,7,-10.9,A,7,25,A,7,1015,A,7,320,A,7,9.3,A,7,24000,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,16:00,334,1415,181,1,11,553,1,16,51,1,11,189,1,11,455,1,16,82,1,11,96,1,22,2,A,7,2,E,9,5.4,A,7,-13.2,A,7,22,A,7,1015,A,7,320,A,7,8.2,A,7,24000,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,17:00,117,1415,32,1,11,135,1,16,21,1,11,34,1,11,62,1,16,29,1,11,37,1,22,3,A,7,3,E,9,4.3,A,7,-14.0,A,7,22,A,7,1015,A,7,320,A,7,6.7,A,7,24000,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,18:00,0,12,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,2,0,1,1,2,B,8,2,B,8,3.5,A,7,-13.8,A,7,24,A,7,1017,A,7,320,A,7,5.7,A,7,19200,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,2.9,A,7,-13.1,A,7,26,A,7,1017,A,7,320,A,7,6.7,A,7,19200,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,2.3,A,7,-12.4,A,7,29,A,7,1017,A,7,330,A,7,6.7,A,7,19200,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,1.6,A,7,-12.4,A,7,31,A,7,1018,A,7,320,A,7,5.7,A,7,19200,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,1.0,A,7,-12.1,A,7,33,A,7,1019,A,7,320,A,7,4.6,A,7,19200,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,0.2,A,7,-11.2,A,7,38,A,7,1020,A,7,330,A,7,5.7,A,7,19200,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
01/07/1997,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,-0.5,A,7,-11.0,A,7,41,A,7,1020,A,7,340,A,7,5.2,A,7,24000,A,7,77777,A,7,0.8,E,8,0.066,F,8,0.170,F,8,0,1,A,7
